Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Habitat,Year,Date,Start_Time,End_Time,Month,Month_Name,Day,Day_Of_Week,Observation_Hour,Observation_Duration_Min,Season,Observer,Visit,Interval_Length,ID_Method,Distance,Distance_Category,Distance_Standardized,Flyover_Observed,Sex,Sex_Standardized,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Conservation_Priority,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Previously_Obs,Source_Sheet
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,False,False,Standard / Secure,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,False,True,Regional Stewardship Only,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,False,True,Regional Stewardship Only,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,True,True,High Priority (Watchlist & Stewardship),22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,False,False,Standard / Secure,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,False,False,Standard / Secure,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 1,MONO-0069,Forest,Forest,2018,2018-06-14,06:00:00,06:10:00,6,June,14,Thursday,6,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,False,True,Regional Stewardship Only,22.6000003814697,61.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,False,True,Regional Stewardship Only,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,,MONO
MONO,,MONO 2,MONO-0061,Forest,Forest,2018,2018-06-14,05:39:00,05:49:00,6,June,14,Thursday,5,10.0,Summer (Breeding Peak),Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,,MONO
MONO,,MONO 3,MONO-0039,Forest,Forest,2018,2018-06-14,08:12:00,08:22:00,6,June,14,Thursday,8,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,False,False,Standard / Secure,26.8999996185303,64.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0039,Forest,Forest,2018,2018-06-14,08:12:00,08:22:00,6,June,14,Thursday,8,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,26.8999996185303,64.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0039,Forest,Forest,2018,2018-06-14,08:12:00,08:22:00,6,June,14,Thursday,8,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,26.8999996185303,64.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0039,Forest,Forest,2018,2018-06-14,08:12:00,08:22:00,6,June,14,Thursday,8,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,26.8999996185303,64.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0039,Forest,Forest,2018,2018-06-14,08:12:00,08:22:00,6,June,14,Thursday,8,10.0,Summer (Breeding Peak),Brian Swimelar,2,5 - 7.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,False,False,Standard / Secure,26.8999996185303,64.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,MONO
MONO,,MONO 3,MONO-0039,Forest,Forest,2018,2018-06-14,08:12:00,08:22:00,6,June,14,Thursday,8,10.0,Summer (Breeding Peak),Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,False,False,Standard / Secure,26.8999996185303,64.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,MONO
MONO,,MONO 3,MONO-0039,Forest,Forest,2018,2018-06-14,08:12:00,08:22:00,6,June,14,Thursday,8,10.0,Summer (Breeding Peak),Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,26.8999996185303,64.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,False,False,Standard / Secure,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,False,False,Standard / Secure,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,False,False,Standard / Secure,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,False,False,Standard / Secure,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,False,False,Standard / Secure,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,False,False,Standard / Secure,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0038,Forest,Forest,2018,2018-06-14,07:52:00,08:02:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,29.2000007629395,68.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,MONO
MONO,,MONO 3,MONO-0056,Forest,Forest,2018,2018-06-14,07:17:00,07:27:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,24.7999992370605,65.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,MONO
MONO,,MONO 3,MONO-0056,Forest,Forest,2018,2018-06-14,07:17:00,07:27:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,24.7999992370605,65.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,MONO
MONO,,MONO 3,MONO-0056,Forest,Forest,2018,2018-06-14,07:17:00,07:27:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,24.7999992370605,65.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,,MONO
MONO,,MONO 3,MONO-0056,Forest,Forest,2018,2018-06-14,07:17:00,07:27:00,6,June,14,Thursday,7,10.0,Summer (Breeding Peak),Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,24.7999992370605,65.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,,MONO
